t,q1,q2,q3,p1,p2,p3,K,V
8.7548828125,-0.5189475633357209,-0.31773310570563257,-0.01599054488106954,0.33133061157066646,-0.7205368720820071,-0.43239682196241824,0.21584450169652647,-0.11008038904710157
8.759765625,-0.5173321571829064,-0.3194929716311586,-0.01669434098784924,0.33034007983195035,-0.7211459676693491,-0.43242806407925904,0.21574083261035276,-0.10997671996093167
8.7646484375,-0.5157215827307962,-0.32125432953453487,-0.017398189068124643,0.3293515527679028,-0.721759098195214,-0.4324606872997199,0.21564064595549748,-0.10987653330608016
8.76953125,-0.5141158301061823,-0.3230171892508535,-0.018102091371238686,0.3283650650362423,-0.7223762506304396,-0.4324946933844976,0.2155439464711425,-0.10977983382172894
8.7744140625,-0.512514889267493,-0.3247815605829614,-0.01880605014927961,0.3273806509411548,-0.7229974115891495,-0.4325300839463359,0.2154507385162504,-0.10968662586684053
8.779296875,-0.5109187500065179,-0.3265474533005906,-0.019510067656840196,0.32639834443352594,-0.7236225673294455,-0.4325668604500804,0.21536102607152768,-0.10959691342212152
8.7841796875,-0.509327401950133,-0.32831487713948937,-0.0202141461507771,0.3254181791111963,-0.7242517037541317,-0.43260502421274627,0.2152748127413991,-0.10951070009199657
8.7890625,-0.5077408345620239,-0.3300838418005563,-0.020918287889970317,0.3244401882192405,-0.7248848064114668,-0.43264457640359893,0.21519210175599043,-0.1094279891065915
8.7939453125,-0.5061590371444071,-0.33185435694897525,-0.02162249513508275,0.3234644046502693,-0.7255218604959476,-0.43268551804424843,0.21511289597312183,-0.10934878332372647
8.798828125,-0.5045819988397507,-0.33362643221335303,-0.022326770148319994,0.32249086094475626,-0.7261628508491214,-0.43272785000875635,0.21503719788030934,-0.10927308523091761
8.8037109375,-0.5030097086324926,-0.3354000771848583,-0.02303111519319028,0.32151958929138724,-0.7268077619604277,-0.4327715730237561,0.2149650095967753,-0.10920089694738708
8.80859375,-0.5014421553507576,-0.33717530141636337,-0.023735532534264622,0.3205506215274347,-0.7274565779680684,-0.43281668766858594,0.2148963328754665,-0.10913222022608171
8.8134765625,-0.4998793276680721,-0.33895211442158746,-0.024440024436937196,0.3195839891391558,-0.7281092826599072,-0.4328631943754354,0.21483116910508018,-0.10906705645569882
8.818359375,-0.49832121410507724,-0.3407305256742427,-0.025144593167185956,0.3186197232622152,-0.7287658594743968,-0.43291109342950423,0.2147695193120975,-0.10900540666271957
8.8232421875,-0.4967678030312396,-0.3425105446071824,-0.025849240991333563,0.31765785468213176,-0.7294262915015345,-0.43296038496917466,0.21471138416282354,-0.10894727151344902
8.828125,-0.49521908266655956,-0.34429218061155104,-0.026553970175808544,0.3166984138347503,-0.7300905614838451,-0.43301106898619596,0.2146567639654338,-0.1088926513160626
8.8330078125,-0.49367504108327787,-0.34607544303593757,-0.0272587829869068,0.3157414308067375,-0.7307586518173907,-0.4330631453258824,0.21460565867202658,-0.10884154602265872
8.837890625,-0.49213566620757904,-0.34786034118553066,-0.02796368169055344,0.31478693533610347,-0.7314305445528081,-0.4331166136873235,0.21455806788068146,-0.10879395523131692
8.8427734375,-0.49060094582129266,-0.3496468843212769,-0.028668668552064968,0.31383495681274703,-0.7321062213963717,-0.43317147362360736,0.2145139908375223,-0.10874987818816104
8.84765625,-0.48907086756359147,-0.35143508165904086,-0.02937374583591182,0.31288552427902677,-0.7327856637110832,-0.43322772454205594,0.21447342643878517,-0.10870931378942714
8.8525390625,-0.4875454189326874,-0.353224942368769,-0.030078915805481336,0.31193866643035695,-0.7334688525177868,-0.43328536570447357,0.21443637323289105,-0.10867226058353627
8.857421875,-0.4860245872875235,-0.3550164755736554,-0.030784180722841125,0.3109944116158283,-0.7341557684963091,-0.4333443962274074,0.2144028294225219,-0.10863871677317033
8.8623046875,-0.48450835984946405,-0.35680969034931054,-0.03148954284850285,0.3100527878388541,-0.7348463919866245,-0.4334048150824201,0.21437279286670047,-0.10860868021735207
8.8671875,-0.4829967237039803,-0.35860459572293324,-0.032195004441186496,0.3091138227578415,-0.7355407029900437,-0.4334666210963755,0.2143462610828732,-0.10858214843352793
8.8720703125,-0.4814896658023335,-0.3604012006724851,-0.03290056775758509,0.308177543686888,-0.7362386811704279,-0.43352981295173526,0.21432323124899572,-0.10855911859965353
8.876953125,-0.47998717296325455,-0.3621995141258684,-0.03360623505212992,0.307243977596503,-0.7369403058554241,-0.43359438918686855,0.21430370020562067,-0.10853958755628154
8.8818359375,-0.47848923187461984,-0.3639995449601067,-0.03431200857675625,0.30631315111435514,-0.7376455560377254,-0.4336603481963732,0.21428766445798741,-0.10852355180865134
8.88671875,-0.47699582909512306,-0.36580130200052846,-0.03501789058066966,0.30538509052604407,-0.738354410376352,-0.4337276882314085,0.21427512017811295,-0.1085110075287799
8.8916015625,-0.4755069510559439,-0.3676047940199542,-0.03572388331011277,0.3044598217758982,-0.7390668471979551,-0.43379640740004,0.21426606320688413,-0.10850195055755407
8.896484375,-0.4740225840624123,-0.3694100297378867,-0.03642998900813268,0.3035373704677972,-0.7397828444981419,-0.4338665036675957,0.2142604890561502,-0.10849637640682305
8.9013671875,-0.47254271429566863,-0.3712170178197043,-0.03713620991434893,0.3026177618660201,-0.740502379942821,-0.43393797485703356,0.2142583929108157,-0.1084942802614915
